年月日	降水量の合計(mm)	降水量の合計(mm)	降水量の合計(mm)	降水量の合計(mm)	平均気温(℃)	平均気温(℃)	平均気温(℃)	最高気温(℃)	最高気温(℃)	最高気温(℃)	最低気温(℃)	最低気温(℃)	最低気温(℃)	日照時間(時間)	日照時間(時間)	日照時間(時間)	日照時間(時間)	合計全天日射量(MJ/㎡)	合計全天日射量(MJ/㎡)	合計全天日射量(MJ/㎡)	平均風速(m/s)	平均風速(m/s)	平均風速(m/s)	最大風速(m/s)	最大風速(m/s)	最大風速(m/s)	最大風速(m/s)	最大風速(m/s)	最大瞬間風速(m/s)	最大瞬間風速(m/s)	最大瞬間風速(m/s)	最大瞬間風速(m/s)	最大瞬間風速(m/s)	最多風向(16方位)	最多風向(16方位)	最多風向(16方位)	平均蒸気圧(hPa)	平均蒸気圧(hPa)	平均蒸気圧(hPa)	平均湿度(％)	平均湿度(％)	平均湿度(％)	平均現地気圧(hPa)	平均現地気圧(hPa)	平均現地気圧(hPa)	平均海面気圧(hPa)	平均海面気圧(hPa)	平均海面気圧(hPa)	平均雲量(10分比)	平均雲量(10分比)	平均雲量(10分比)	天気概況(昼：06時～18時)	天気概況(昼：06時～18時)	天気概況(昼：06時～18時)	天気概況(夜：18時～翌日06時)	天気概況(夜：18時～翌日06時)	天気概況(夜：18時～翌日06時)
7/27/2020	2	0	8	1	26.3	8	2	30.7	8	2	23.9	8	2	0.7	0	8	1	11.07	8	1	3.3	8	1	5.9	8	南南西	8	1	11.5	8	南西	8	1	南南西	8	1	30	8	2	88	8	2	1010.9	8	1	1013.7	8	1	10	8	1	曇後時々雨	8	1	雨時々曇	8	1
7/28/2020	2	0	8	1	26.7	8	2	31	8	2	23.9	8	2	1.2	0	8	1	13.43	8	1	2.5	8	1	5.7	8	南西	8	1	10.4	8	南西	8	1	南南西	8	1	31.2	8	2	90	8	2	1007.1	8	1	1009.9	8	1	10	8	1	雨時々曇	8	1	雨時々曇	8	1
7/29/2020	0	0	8	1	22.9	8	2	25.6	8	2	21.3	8	2	0	0	8	1	5	8	1	2.9	8	1	5.3	8	北東	8	1	9.4	8	北東	8	1	北東	8	1	24.4	8	2	87	8	2	1010.9	8	1	1013.7	8	1	10	8	1	曇時々雨	8	1	曇時々雨	8	1
7/30/2020	0	0	8	1	23.2	8	2	26.5	8	2	20.4	8	2	0	0	8	1	10.32	8	1	1.9	8	1	3.3	8	南東	8	1	5.7	8	北北東	8	1	東北東	8	1	23.9	8	2	84	8	2	1012.9	8	1	1015.7	8	1	10	8	1	曇	8	1	曇	8	1
7/31/2020	1	0	8	1	24.8	8	2	29.6	8	2	22.4	8	2	3.2	0	8	1	11.77	8	1	1.6	8	1	3.2	8	南東	8	1	4.7	8	南東	8	1	南南東	8	1	28	8	2	90	8	2	1009.2	8	1	1012	8	1	10	8	1	曇時々雨	8	1	曇後時々雨	8	1
8/1/2020	0.5	0	8	1	26.1	8	2	31.8	8	2	21.8	8	2	5.5	0	8	1	19.79	8	1	2.6	8	1	5.4	8	東北東	8	1	9.9	8	東北東	8	1	北東	8	1	25.8	8	2	77	8	2	1009.3	8	1	1012	8	1	7.8	8	1	晴	8	1	晴一時曇	8	1
8/2/2020	0	1	8	1	26.3	8	2	31.5	8	2	22.6	8	2	6	0	8	1	19.53	8	1	2.4	8	1	5.1	8	南東	8	1	8.6	8	南南東	8	1	南南東	8	1	25.4	8	2	75	8	2	1011	8	1	1013.8	8	1	5.5	8	1	晴時々曇	8	1	晴	8	1
8/3/2020	0	1	8	1	27.2	8	2	32.3	8	2	22.3	8	2	10.1	0	8	1	24.73	8	1	2.4	8	1	5	8	南南東	8	1	7.7	8	南東	8	1	南南東	8	1	26	8	2	74	8	2	1011	8	1	1013.8	8	1	3.8	8	1	晴	8	1	晴	8	1
8/4/2020	0	1	8	1	28.3	8	2	33.1	8	2	24.5	8	2	10.4	0	8	1	24.49	8	1	2.9	8	1	5.5	8	南東	8	1	8.5	8	南東	8	1	南南東	8	1	29.2	8	2	77	8	2	1012.2	8	1	1014.9	8	1	4.3	8	1	晴	8	1	晴後時々曇	8	1
8/5/2020	0	0	8	1	29.1	8	2	34.2	8	2	25.7	8	2	10.3	0	8	1	24.93	8	1	2.9	8	1	5.3	8	南	8	1	8.6	8	南南東	8	1	南	8	1	30.3	8	2	76	8	2	1013.4	8	1	1016.1	8	1	3.3	8	1	晴	8	1	晴後一時曇	8	1
8/6/2020	0	1	8	1	28.5	8	2	33.1	8	2	25.5	8	2	9.7	0	8	1	24.02	8	1	3.9	8	1	8.4	8	南	8	1	13.7	8	南	8	1	南南東	8	1	30.4	8	2	79	8	2	1010.5	8	1	1013.2	8	1	7.8	8	1	晴時々薄曇	8	1	晴	8	1
8/7/2020	0	1	8	1	29.5	8	2	35.4	8	2	26	8	2	8.8	0	8	1	22.58	8	1	3.4	8	1	5.8	8	南南東	8	1	10	8	南	8	1	南	8	1	29.1	8	2	71	8	2	1005	8	1	1007.7	8	1	7.5	8	1	薄曇	8	1	曇一時晴	8	1
8/8/2020	0	1	8	1	28.1	8	2	32.3	8	2	25.1	8	2	4.7	0	8	1	15.49	8	1	2.7	8	1	5.3	8	南東	8	1	8.5	8	南東	8	1	南東	8	1	29.8	8	2	79	8	2	1006.1	8	1	1008.8	8	1	8.3	8	1	曇後晴	8	1	曇一時晴	8	1
8/9/2020	0	1	8	1	28.7	8	2	34.7	8	2	23.4	8	2	7.5	0	8	1	19.96	8	1	2.4	8	1	5.3	8	南南東	8	1	8.1	8	南南東	8	1	南南東	8	1	30	8	2	77	8	2	1006.9	8	1	1009.6	8	1	9.5	8	1	薄曇	8	1	薄曇時々晴	8	1
8/10/2020	0	1	8	1	30.5	8	2	35.2	8	2	26.9	8	2	8.8	0	8	1	20.26	8	1	2.4	8	1	5.4	8	南東	8	1	8.4	8	南南東	8	1	南東	8	1	31.5	8	2	73	8	2	1010.3	8	1	1013	8	1	10	8	1	薄曇	8	1	晴時々薄曇	8	1
8/11/2020	0	1	8	1	31.7	8	2	37.3	8	2	27	8	2	12.5	0	8	1	25.5	8	1	4	8	1	7.4	8	南	8	1	11.7	8	南	8	1	南	8	1	31	8	2	67	8	2	1009.7	8	1	1012.4	8	1	2.8	8	1	晴	8	1	快晴	8	1
8/12/2020	0.5	0	8	1	30	8	2	35.8	8	2	27.3	8	2	7.2	0	8	1	18.24	8	1	2.5	8	1	5.7	8	南	8	1	9.4	8	西北西	8	1	南南東	8	1	33.1	8	2	79	8	2	1009	8	1	1011.7	8	1	6.8	8	1	晴後曇一時雨、雷を伴う	8	1	曇一時雨後晴	8	1
8/13/2020	21.5	0	8	1	29.4	8	2	36.1	8	2	25.4	8	2	7.8	0	8	1	19.01	8	1	2.2	8	1	6.5	8	北西	8	1	10.6	8	北西	8	1	北	8	1	32.6	8	2	82	8	2	1006.4	8	1	1009.1	8	1	5	8	1	晴後時々曇一時雨、雷を伴う	8	1	晴	8	1
8/14/2020	0	0	8	1	29.4	8	2	34.2	8	2	24.9	8	2	8.3	0	8	1	19.85	8	1	2.8	8	1	6.3	8	南南東	8	1	9.9	8	南東	8	1	南東	8	1	31.8	8	2	78	8	2	1005.5	8	1	1008.3	8	1	2	8	1	晴	8	1	晴後一時曇	8	1
8/15/2020	0	1	8	1	31	8	2	36.1	8	2	26.9	8	2	10	0	8	1	22.91	8	1	2.1	8	1	4.6	8	南東	8	1	7.4	8	南東	8	1	南南東	8	1	33.7	8	2	76	8	2	1004	8	1	1006.7	8	1	3.8	8	1	晴	8	1	晴後薄曇	8	1
8/16/2020	0	0	8	1	31.2	8	2	35.4	8	2	28	8	2	9.7	0	8	1	23.33	8	1	2.7	8	1	5.5	8	北東	8	1	9.3	8	北東	8	1	東	8	1	33.1	8	2	74	8	2	1006.2	8	1	1008.9	8	1	7.3	8	1	晴、雷を伴う	8	1	曇後晴	8	1
8/17/2020	0	0	8	1	30.8	8	2	36.5	8	2	27.2	8	2	7	0	8	1	19.84	8	1	2.7	8	1	5.9	8	南南東	8	1	9.3	8	南	8	1	南南東	8	1	33.4	8	2	76	8	2	1007.2	8	1	1009.9	8	1	7.8	8	1	曇後一時晴	8	1	曇一時雨	8	1
8/18/2020	0	1	8	1	30.3	8	2	34.3	8	2	27.8	8	2	4.2	0	8	1	15.91	8	1	2.8	8	1	5.8	8	南東	8	1	9.4	8	北北東	8	1	南東	8	1	30.6	8	2	71	8	2	1007.2	8	1	1009.9	8	1	8.8	8	1	晴一時曇	8	1	曇時々晴	8	1
8/19/2020	0	1	8	1	29	8	2	34.2	8	2	25.6	8	2	10.8	0	8	1	22.21	8	1	2.7	8	1	5.2	8	南東	8	1	7.8	8	南東	8	1	南	8	1	28.4	8	2	72	8	2	1008.3	8	1	1011	8	1	5.3	8	1	晴時々薄曇	8	1	晴一時薄曇	8	1
8/20/2020	0	1	8	1	29.7	8	2	34.8	8	2	25.8	8	2	11.1	0	8	1	24.54	8	1	3.2	8	1	6.1	8	南東	8	1	9.6	8	南南東	8	1	南	8	1	30.3	8	2	74	8	2	1008.9	8	1	1011.6	8	1	1	8	1	晴	8	1	快晴	8	1
8/21/2020	0	1	8	1	30.1	8	2	36	8	2	26	8	2	10.5	0	8	1	22.78	8	1	2.8	8	1	5.2	8	南東	8	1	8	8	南東	8	1	南	8	1	29.9	8	2	72	8	2	1009.5	8	1	1012.3	8	1	2.3	8	1	晴	8	1	晴	8	1
8/22/2020	0	0	8	1	29.3	8	2	35.2	8	2	24	8	2	8	0	8	1	20.92	8	1	2.7	8	1	7.1	8	南東	8	1	11.1	8	南南東	8	1	南東	8	1	30.1	8	2	75	8	2	1008.5	8	1	1011.2	8	1	6	8	1	晴時々曇	8	1	曇時々雨、雷を伴う	8	1
8/23/2020	38	0	8	1	25.6	8	2	29.4	8	2	23.2	8	2	1.9	0	8	1	10.24	8	1	2	8	1	4.8	8	南東	8	1	9.6	8	東南東	8	1	北	8	1	28.4	8	2	87	8	2	1006.2	8	1	1009	8	1	9.8	8	1	曇時々大雨、雷を伴う	8	1	晴時々曇一時雨	8	1
8/24/2020	0	0	8	1	27.2	8	2	32.3	8	2	23	8	2	6.7	0	8	1	18.24	8	1	2.7	8	1	4.9	8	東北東	8	1	8.3	8	東北東	8	1	北東	8	1	27.9	8	2	79	8	2	1004.9	8	1	1007.7	8	1	5	8	1	晴一時曇	8	1	曇一時晴	8	1
8/25/2020	0	1	8	1	27.8	8	2	32.2	8	2	24.8	8	2	7.2	0	8	1	17.7	8	1	2.7	8	1	5.2	8	南南東	8	1	8.5	8	南南東	8	1	南南東	8	1	27.8	8	2	75	8	2	1007.7	8	1	1010.4	8	1	6.3	8	1	晴	8	1	晴	8	1
8/26/2020	0	1	8	1	28.8	8	2	34	8	2	24.3	8	2	10.4	0	8	1	22.26	8	1	2.7	8	1	6.1	8	南東	8	1	8.6	8	南東	8	1	南南東	8	1	30	8	2	77	8	2	1009.4	8	1	1012.1	8	1	6	8	1	晴	8	1	晴	8	1
8/27/2020	0	0	8	1	29.3	8	2	33.6	8	2	26.3	8	2	7.4	0	8	1	18.84	8	1	3.1	8	1	7.1	8	南南東	8	1	12.8	8	南	8	1	南東	8	1	32.1	8	2	79	8	2	1009.7	8	1	1012.4	8	1	4.5	8	1	晴一時雨	8	1	晴後時々曇	8	1
8/28/2020	0	1	8	1	30.2	8	2	34.5	8	2	27	8	2	7.7	0	8	1	19.48	8	1	3.3	8	1	5.5	8	南東	8	1	8.7	8	南南東	8	1	南東	8	1	32.4	8	2	76	8	2	1009.3	8	1	1012	8	1	4.3	8	1	晴一時曇	8	1	晴	8	1
8/29/2020	0	1	8	1	30.3	8	2	35	8	2	26.9	8	2	11.7	0	8	1	23.22	8	1	3.3	8	1	6.3	8	南東	8	1	9.5	8	南南東	8	1	南	8	1	31.2	8	2	73	8	2	1007.9	8	1	1010.6	8	1	3.8	8	1	晴	8	1	薄曇時々晴	8	1
8/30/2020	0	1	8	1	30	8	2	34.9	8	2	26.6	8	2	9.4	0	8	1	22.8	8	1	3.3	8	1	6.3	8	南東	8	1	9.9	8	南東	8	1	南	8	1	30.6	8	2	73	8	2	1007.1	8	1	1009.8	8	1	4.5	8	1	晴	8	1	晴後薄曇	8	1
8/31/2020	1	0	8	1	27.5	8	2	32.6	8	2	22.7	8	2	3.4	0	8	1	14.3	8	1	2.9	8	1	6.2	8	東北東	8	1	11.9	8	北東	8	1	東北東	8	1	29.1	8	2	80	8	2	1008.3	8	1	1011	8	1	8.3	8	1	曇時々晴	8	1	曇時々雨	8	1
